C02020,C02170,C02013,C02016,C02050,C02060,C02068,C02070,C02090,C02100,C02105,C02110,C02122,C02130,C02150,C02158,C02164,C02180,C02185,C02188,C02195,C02198,C02220,C02230,C02240,C02261,C02275,C02282,C02290
286.3326233,242.0445301,269.7056731,258.2408182,266.4352112,257.5753597,265.586081,266.8697106,267.3546521,249.6071701,248.9150259,251.4415635,281.2642611,243.1875985,268.4182389,252.6461728,229.4099781,263.3929585,249.1758275,270.9988295,251.3048525,307.9882061,270.7409508,233.8645074,257.0182626,247.5428068,234.0956704,271.9077027,255.9445345
275.7041471,267.9495116,262.9725516,271.5452037,252.2114768,249.9584558,293.4433062,276.3634584,234.8060017,262.2003345,253.6594439,260.5337355,262.7032459,275.0392453,271.6437572,230.090073,231.1402989,274.3173215,261.3132194,239.7942436,261.9429212,255.434465,282.8154092,269.161845,253.0518865,236.853106,273.74935,251.6867538,252.4059499
248.9658177,268.5241212,232.4943951,275.6111158,275.2469504,270.4958853,252.592699,231.1875566,257.8467621,268.9901974,280.085526,251.5690139,248.7588132,230.7075682,270.1568104,293.3871597,273.1272025,260.2572468,270.0853417,271.154755,264.3464447,260.899722,228.6254574,290.084864,283.8754006,288.8555943,250.0251694,264.7123464,248.2457972
260.1701837,262.5960253,270.0536043,312.7451433,251.164978,256.1977814,249.6116185,260.2972389,250.4583596,286.3269146,269.8490553,273.5415604,271.5041266,244.1565641,251.680205,266.5536205,252.2883948,275.3540242,272.6582128,270.6258411,244.3895629,289.5325282,246.5062747,257.8006799,312.3057549,260.7653692,244.9779108,268.6845599,269.194464
290.7919157,266.0622963,270.2190033,304.5086374,220.0379465,259.9802962,249.4322082,268.4911349,301.7386508,224.2775289,267.3522598,255.6461386,293.5529915,283.3423404,251.9405835,201.7113,247.9512587,249.1645726,229.2006206,243.1870404,272.2635368,254.0325145,250.3950481,251.6645225,273.6694002,240.3603795,266.6468158,283.3229041,260.7339935
276.0190436,244.0866011,239.9865424,263.2935175,250.0859394,280.6947884,232.5451631,274.9771431,274.8025798,268.9341688,255.9179195,288.8721087,306.8259175,272.2667137,285.0950497,273.654965,272.8048358,287.8719188,285.2369532,245.4633918,231.908865,255.7103523,235.6324386,274.1991612,259.1049048,264.0458669,248.9218377,260.6725527,258.7613786
237.0266941,267.1179756,277.4056679,241.1571043,259.0863416,267.4232993,247.0943572,282.8246257,273.2651864,232.861579,226.2798317,258.4044523,282.1247053,299.9371427,292.2393599,269.435231,243.433119,241.5864202,271.4315845,257.2708962,273.0608393,243.2854687,276.9279395,287.1369242,222.762524,269.6005127,276.6460937,301.5316986,297.9843434
269.5627363,251.27213,254.6457826,254.4594393,296.0500507,251.4314885,247.5518204,283.6568123,268.5800078,246.3243238,270.9020139,276.0279063,294.7565786,239.9148034,262.0944193,250.370776,270.9414088,277.7179059,261.9467124,274.6891338,254.789734,253.3007769,237.6705328,250.2919675,252.1480128,262.417812,259.3590089,235.7332093,243.7155882
272.915531,272.8412381,216.6549902,255.8670033,273.5114629,279.3180482,284.9967235,234.7486337,283.1893508,241.2285728,242.0656863,234.9522724,256.3609331,251.6193642,270.3018585,259.0750726,270.3569149,222.2906854,250.9312652,254.324734,294.9224246,271.9831937,256.4515215,290.5211523,254.8727136,252.3227399,260.4212285,260.8808343,247.5254538
273.9834822,296.1241415,282.9333957,231.1603131,276.5301909,291.2287319,292.3776324,274.4960349,305.6132348,222.1407122,240.0799968,270.3566971,258.1359822,275.6058158,252.8028242,274.3512036,275.7455235,263.7344753,256.2534352,292.4962665,252.3943034,286.5876622,287.2203094,251.2329066,283.6851181,264.5074995,233.0772288,217.8406113,244.8972883
279.3334025,293.1372035,273.9105647,267.4673786,241.6532735,299.8494696,262.3761434,247.5899287,283.5019495,262.2689495,222.0356318,255.0275478,243.347052,231.8720659,282.8958444,214.8322426,260.0922786,258.4066311,296.5565348,278.9134302,267.8889189,252.0847207,258.4776899,278.9096535,273.3362149,292.6543083,278.6499721,262.8781683,261.183471
252.3976373,227.9029053,250.7586666,256.3390297,230.5332779,253.8321336,276.5439328,252.522733,258.3732413,269.3845067,267.0647004,315.4154381,270.1973147,287.7673983,270.4830101,308.1105675,271.4376904,211.0633681,247.2524984,250.380045,256.4484139,239.2684106,267.550177,269.3865158,271.0834596,254.2081085,251.0756639,275.3929904,275.7383054
273.7502475,248.6360641,232.3297146,206.7566642,257.4290022,236.8559619,288.8831362,268.2996472,280.90087,282.4100396,259.3553826,261.6239226,267.5885409,269.5764588,262.0908189,231.523371,296.8532555,259.868035,209.6605375,279.1587692,245.2832633,274.702801,249.5047243,268.8595733,270.3665486,265.3039651,268.8023716,259.4064273,257.6648917
244.7792603,286.0210568,278.9536983,245.246537,288.3992522,250.2067324,273.8356507,262.0151097,291.6567414,235.5939914,269.2554413,251.3933644,249.4082058,252.1096216,275.9010407,267.0605176,275.4372819,279.5937075,232.9649327,286.6520658,252.6834336,268.0057197,279.2782585,245.0792757,252.9993883,214.3822042,259.2671467,273.3025369,226.8843958
243.9469408,263.7707417,258.4369493,275.9480622,272.506044,271.7621983,282.5401408,257.3920805,289.111904,259.0835847,255.1182102,259.5920243,282.1863434,249.3679775,267.4505623,266.4591833,280.4982798,305.3446134,248.0077241,244.306968,286.0169697,253.3837948,254.9217321,274.4045498,318.4182076,231.1640375,280.6906381,230.4361494,274.5779497
245.954341,235.8665155,257.164495,268.324438,259.3297823,249.3357154,264.666455,281.1245182,265.8402165,314.1424979,279.2107987,248.9586159,273.8082176,263.5481767,241.7450385,269.0589892,237.5162925,239.1026265,256.6380674,273.6954619,265.6490766,232.9835676,254.5647874,251.0152203,288.1131701,256.5691008,290.0452782,264.2375042,303.9749559
287.4605115,233.9325968,279.7294723,280.478663,253.5454835,270.8119872,251.9609525,294.2262395,248.7637442,293.1149291,245.9555389,247.4537455,276.8371894,271.5566923,234.1442097,276.0167292,258.7229079,296.4191526,261.3942132,243.2862083,249.197262,268.9600047,294.4192653,257.7556652,249.3092515,270.7579424,249.1571759,257.8240574,266.8402803
270.969913,232.3418163,289.6058877,291.6579813,268.931064,243.9689081,282.9890858,262.6373782,258.0966398,265.2569632,250.7990262,252.6563477,254.1308283,308.079388,262.4317761,233.499615,236.7233662,252.0267965,232.5419799,236.9429602,262.4077576,274.1933557,289.6406357,244.6852405,250.6317482,257.5095131,228.6716481,258.6370162,264.2869425
276.0932942,270.457235,263.6446358,253.4106908,263.7889044,291.1502894,251.4830288,259.8259052,275.9128608,242.8027188,283.6514049,251.5632707,277.8616095,311.552273,264.8784425,236.5992502,250.0210064,238.3633219,298.4634672,252.3710065,274.561979,290.7237715,273.6385477,222.4619395,300.873546,253.4678752,246.9271716,282.4513673,265.2969247
286.4382906,258.3032796,247.7799675,253.5165078,244.848663,237.720888,257.0737172,262.8547475,266.4338988,297.4179754,235.9976382,262.9046087,275.7024888,292.4272651,263.7409507,249.6589684,284.1397333,253.7543508,270.3558405,277.0549063,231.1940873,299.7668754,280.7799713,275.8024033,230.5964628,237.0757896,283.2026764,266.2167918,253.0482059
256.3691777,256.6912464,260.2149897,265.9108909,252.9748488,255.4602442,253.9071076,207.7768369,261.8801891,257.0310531,278.7282709,285.710723,244.3059977,283.7890854,245.5085446,235.2502731,286.2338318,259.7899864,279.7320073,250.4126282,236.4188235,282.2949435,268.5669785,245.6944638,217.9132068,240.9261831,275.9713737,298.2276861,239.3118474
258.4843744,261.1263442,238.6711167,217.6970955,292.6953208,272.5946639,260.1730096,258.209246,272.7421217,250.0319368,255.6481119,262.0828907,264.0727541,264.4041246,251.6164302,241.8765729,254.5734077,277.2524996,253.4614034,260.6705532,226.2923655,300.4754434,275.7756725,208.6029873,242.6829333,281.644378,269.6114022,247.6325123,275.5433832
277.5689863,250.8234274,269.6429978,269.0662039,274.8966607,250.070403,294.70535,246.8075505,244.4823905,273.600349,258.063408,252.8232661,246.980989,243.3915974,276.4759475,235.511169,255.1311146,275.6978649,273.7098785,271.444472,264.9420621,214.245213,248.875617,251.1823058,271.1472123,254.2013402,231.556774,249.3320124,243.5143619
268.4630488,281.7488201,231.0637843,259.5086308,231.1333481,265.8053871,226.7497347,287.5020403,243.4948328,249.8524146,272.3288706,283.7916134,286.1370094,280.717173,267.0836558,269.4903687,283.1146166,265.5229691,248.6534275,262.7600443,235.4310796,279.0413658,250.5875722,233.3040169,252.6000439,248.8188187,256.7325025,262.1503017,284.8754079
254.6590555,275.0940659,283.8024262,210.2002693,274.2364046,239.1212151,264.6847827,273.8596311,264.8686732,265.5074533,265.298693,297.9601082,268.784151,254.428604,235.5457385,227.8371588,228.0845482,259.8195507,271.8247174,239.5110382,248.5671135,274.8439562,237.2274371,272.1035694,273.2679048,284.6179422,270.2736224,260.7713928,275.6646012
305.7624963,281.0311346,239.7312366,258.4941284,263.8205,244.2468815,305.2563275,236.6031705,240.1282918,237.4417555,281.2733545,248.5265927,261.3185346,269.062833,225.0958142,269.5374247,282.4998403,280.654722,300.5816036,269.039119,269.2144235,249.1311729,298.7862572,229.6830876,248.85086,243.939963,261.2458053,242.6124443,290.8416888
241.4740242,252.7985525,262.3108643,253.9588594,292.3160858,246.017426,310.5001868,270.480513,291.3305469,275.2517006,261.6825711,263.8326522,260.4249673,272.2213749,275.6351172,268.1981259,252.6661837,273.4112193,246.6774761,262.6499431,240.6005996,276.194643,265.7071986,252.2413172,263.2340841,248.4822407,262.4175914,272.6106863,268.8160825
296.3115003,294.4017152,287.025823,276.2167427,253.6621327,275.5010451,245.5501259,258.0121311,268.3352092,254.3623845,283.2609365,268.7110078,262.0648156,269.8724752,258.2286479,270.1046173,263.105294,259.4818551,274.8985368,259.5488966,269.146678,266.690944,271.9181906,251.5478285,252.8671551,286.820814,254.2661099,280.4765928,247.0365233
263.0567876,294.0361161,314.4104658,273.1050948,312.5722573,227.2433427,253.5966058,248.2545273,267.0441609,229.4005559,243.9031351,259.4267822,269.0722182,297.4591863,286.3673713,291.7318172,265.8075394,286.191513,290.8374653,252.6170681,291.3943302,253.200667,229.0758247,248.7024218,272.937648,271.1075822,289.0916684,266.8666388,266.0726944
247.4493014,255.0595671,261.8120485,216.8315024,285.4302672,253.2222857,263.1321227,258.99451,253.7117824,275.8032207,217.5804291,263.3561962,259.3799534,268.1583344,270.0904543,288.3029463,278.8763252,289.9179474,255.0502866,248.6042256,284.9090623,240.860442,260.1864011,271.9590726,260.2122225,285.4078207,241.9528332,261.244516,259.5463744
258.8482785,250.3340182,267.545188,278.9506313,277.061237,249.0097955,266.159454,288.2289084,257.3295061,264.0365026,276.7247886,266.2448692,260.3655115,230.0187564,244.7334996,249.4398314,266.2822768,281.0242446,285.6556136,268.9136651,264.0672988,244.3789929,229.255861,243.4325368,267.538953,256.1793078,222.0405699,262.0640862,259.2024966
267.6100741,270.7254279,260.4605188,261.202868,262.4973763,268.3377331,235.5890385,292.6755753,256.7001288,271.3800084,294.194,262.9703732,279.7339957,213.6493915,268.4016172,269.0950322,284.6619603,253.1160435,228.9344271,243.4276822,278.5791417,274.5067621,215.8226868,269.7067336,268.212108,239.5964789,233.0354706,277.2492251,266.666096
279.7443767,246.6274162,258.5308757,293.9052633,279.168109,246.6105905,253.0813175,228.5244828,273.0021084,235.4259625,240.6746668,263.120742,257.716719,282.5198267,278.9477631,254.9639312,285.0906989,265.0398186,288.4498023,245.5837253,281.9418329,285.2907532,252.9631264,279.0688955,240.4165449,279.5574655,230.0694434,255.9943827,245.0949519
259.5003154,244.3932296,265.225095,237.2402326,254.1037246,217.3930123,252.4929819,238.3689677,284.7801495,281.8242205,239.2149722,266.3963639,288.8935357,261.8728832,263.1607196,268.1484984,279.8172107,253.3613015,259.1514796,280.5578691,235.5493978,264.9961422,273.3017354,288.2782248,245.9769764,280.5977907,255.8080924,261.5688436,278.3085593
260.2092684,262.1113903,271.8207346,246.3636973,264.7384738,310.3294721,250.2713569,236.377389,286.2626849,299.1192256,267.9729779,267.6385325,238.9325326,240.2654531,262.0806505,256.1036545,271.843264,262.3044778,215.4748309,261.0406293,285.7344747,231.3981374,266.8186927,275.0532618,250.0980566,260.1059735,257.4448319,268.6602614,275.9144865
272.4816897,256.8199577,277.7038705,242.4616084,269.4891139,222.4027506,261.4091994,272.1568174,256.8764463,277.3376083,262.6124532,288.4727992,253.9570224,246.5009501,239.9906413,296.4538698,257.5894264,266.7319334,257.1439326,239.7658331,277.265383,279.6956402,277.6342264,276.9674204,270.7992928,262.9700368,299.8283879,286.9019721,275.1716956
266.1819033,265.7680698,251.8980363,266.5572529,279.6733039,272.8357246,244.6997281,236.7982749,275.8301146,268.8487895,259.5288071,208.5219918,289.2169066,267.2587542,263.9042066,247.8919409,240.7305731,258.8307392,262.6566641,253.3367052,269.0785119,260.4219412,240.4069261,258.689031,258.7796481,272.3307441,283.4100834,271.6224261,248.5706906
252.8743362,264.4716041,298.1907741,250.0832126,282.3009334,267.9656678,245.2992369,257.5654565,250.9699672,288.500763,236.8131261,243.3393543,271.4475006,249.2591583,235.8142319,260.866323,273.9019178,245.1487882,285.8467621,260.2211127,284.082786,244.5939251,311.7022035,284.092786,268.9534429,311.9164161,282.6401017,263.0122457,270.8772501
240.6143713,255.8023002,271.8428596,243.4285973,259.3698839,256.9769371,266.3067872,251.9165829,275.2048386,257.1196237,243.3900447,270.9059209,254.4177699,262.3415908,244.125788,284.3815597,274.2312133,267.5193532,283.2371537,259.5963408,231.6272909,296.1924021,249.0396225,266.4015489,275.4354515,224.1927471,280.7969143,273.0847005,281.2059519
243.9757704,255.0131794,292.5223883,264.1147233,281.2400663,281.5494309,263.2917345,268.1373549,239.821665,268.4743678,287.9093425,246.6044461,276.2735936,227.4654006,279.3906616,264.8927146,289.5342888,258.7462,263.6386078,271.453169,232.8438702,265.8678245,250.8619889,244.7245285,275.4443318,275.6076682,285.2123276,256.4355227,263.1235218
242.6004961,280.5478652,278.3993713,264.7707721,274.7170225,272.6293873,286.6093821,222.9692118,254.248111,277.9303812,284.9023127,275.2638342,252.2471534,276.7873499,266.3084949,297.4983793,259.2356062,236.5037085,263.7439376,272.298022,257.1045212,247.5136872,290.3334191,248.0925155,271.6418387,277.8058918,296.6722403,245.5822506,300.7619625
234.5507232,256.6048916,262.7970057,260.936799,276.1257399,251.5975955,256.3460012,242.3026813,248.0949751,253.8813082,236.5326023,265.5564587,286.3835225,283.804415,321.0056628,211.9549711,228.3967941,283.5132091,257.232497,272.1354353,266.4005555,268.1907278,236.9515767,260.0871256,249.5424227,254.2572802,269.649467,248.7405006,216.4949477
280.0573084,248.0157757,270.3257408,272.4364869,256.3870685,268.9390384,286.473084,277.0699111,252.6296922,257.0585484,254.7265193,284.4907863,260.0555035,275.6459891,265.3750706,271.256742,258.3625287,263.8564364,268.5428244,260.5987404,287.1180736,262.8795893,251.458222,277.49425,269.9604965,264.9055738,290.0203101,291.0574654,263.5940511
258.1631673,264.1231073,304.8689896,257.1714767,292.3350163,259.5760641,258.7105884,268.7582116,280.4489393,271.3357918,267.1498301,287.0848749,263.0371932,237.5382018,254.5296347,241.3438217,256.5221914,266.6713094,260.7545499,263.4545401,262.9969229,241.5287402,227.5390033,251.0088068,254.0792566,251.8281099,307.6251523,256.1558121,265.9549324
259.3639512,260.4303986,260.3265255,248.157887,306.3771254,266.3030239,258.6027415,246.2318251,278.484958,251.129126,244.9407909,263.3297301,286.0168447,221.9960711,265.4194594,245.8048896,220.9916896,246.6165385,266.5595836,253.1787792,274.4786887,283.6660951,256.6673845,280.3741532,261.5336361,221.3796935,258.1788693,249.5475421,246.997
276.7348586,275.8575622,268.902995,271.2004891,255.0852047,281.5618212,247.0771534,244.0520507,241.2635361,233.5353294,262.6117292,279.234838,281.9681402,257.4290285,217.6870865,229.0056309,285.4729334,272.1846455,253.5485279,270.5670462,249.4755426,263.1113078,263.2799398,278.4903796,224.5639625,241.5243057,296.9372866,239.1548225,235.7878035
250.3122344,284.7386307,259.0291595,300.7566397,281.0975771,281.2962121,292.7668724,272.3188935,268.542246,265.6168515,271.2120373,300.4023146,286.1215158,237.174683,268.1969858,239.8727055,236.2048861,261.8361728,267.2619148,253.3293241,274.2594418,259.712479,258.5697182,255.5192791,257.5517183,244.513515,288.6734071,291.5060928,285.2734368
256.2183917,250.6885573,268.0806062,284.5983253,265.5756514,266.8130935,271.3285381,310.009429,259.4310728,263.3147971,252.540875,272.4061255,272.0647099,264.3212835,284.5652915,279.0495825,262.3718965,254.9064942,227.7910253,302.5543179,268.3212873,248.4724689,270.2145504,248.819647,288.8266507,262.0390433,304.4050403,281.164047,283.6010773
276.9800487,275.4789746,230.2901281,275.0372748,304.6667434,265.0478953,217.3389793,229.4362859,236.8416876,214.7628457,277.6396507,263.5664113,227.3973138,269.3418382,263.6599893,262.4200277,281.0161537,252.6716071,249.183081,281.101078,283.6234197,267.8872623,280.005611,256.5688263,270.5461317,286.6497055,282.4530751,264.4140997,263.5218549
279.358821,233.9787683,218.5363663,292.3557879,234.7761725,252.2088063,271.3327471,249.3107232,273.5513494,286.9038527,275.9275734,252.144806,243.4177534,260.9228327,262.5843042,285.5451863,256.0411972,261.530451,251.4657566,265.8852558,248.8404553,288.4618212,272.7704753,261.81749,250.6708128,277.2438839,293.8402075,263.3416345,317.1626615
